movieId,title,genres,prom_visualizacion,%_view_movie,sum_likes,sum_dislikes
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,9,33,152,15
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,5,33,78,17
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,8,22,173,0
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,11,28,298,30
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,9,22,85,19
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,11,29,214,22
1377,Batman Returns (1992),Action|Crime,11,50,330,39
1378,Young Guns (1988),Action|Comedy|Western,12,35,217,35
1379,Young Guns II (1990),Action|Western,8,23,47,8
1380,Grease (1978),Comedy|Musical|Romance,7,37,154,5
1381,Grease 2 (1982),Comedy|Musical|Romance,5,24,184,8
1382,Marked for Death (1990),Action|Drama,6,35,187,14
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,9,16,136,18
1384,"Substance of Fire, The (1996)",Drama,11,40,373,34
1385,Under Siege (1992),Action|Drama|Thriller,10,25,237,29
1386,Terror in a Texas Town (1958),Western,11,19,335,35
1387,Jaws (1975),Action|Horror,11,33,297,39
1388,Jaws 2 (1978),Horror|Thriller,8,17,167,13
1389,Jaws 3-D (1983),Action|Horror,10,34,345,27
1390,My Fellow Americans (1996),Comedy,11,39,269,33
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,5,35,58,14
1392,Citizen Ruth (1996),Comedy|Drama,5,38,79,7
1393,Jerry Maguire (1996),Drama|Romance,11,17,324,25
1394,Raising Arizona (1987),Comedy,9,24,43,19
1395,Tin Men (1987),Comedy|Drama,6,41,168,16
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,11,29,332,23
1397,Bastard Out of Carolina (1996),Drama,11,48,256,26
1398,In Love and War (1996),Romance|War,8,14,168,2
1399,Marvin's Room (1996),Drama,8,46,5,17
1400,Somebody is Waiting (1996),Drama,12,47,342,21
1401,Ghosts of Mississippi (1996),Drama,11,40,250,23
1404,Night Falls on Manhattan (1996),Crime|Drama,12,26,322,34
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,8,19,73,16
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,10,38,399,38
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,5,10,83,15
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,12,36,287,38
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,10,50,215,39
1410,"Evening Star, The (1996)",Comedy|Drama,11,44,363,39
1411,Hamlet (1996),Crime|Drama|Romance,11,47,326,22
1412,Some Mother's Son (1996),Drama,10,41,224,34
1413,"Whole Wide World, The (1996)",Drama,8,18,104,17
1414,Mother (1996),Comedy,6,25,88,3
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,7,27,80,0
1416,Evita (1996),Drama|Musical,8,39,74,8
1417,"Portrait of a Lady, The (1996)",Drama,6,22,114,9
1419,Walkabout (1971),Adventure|Drama,5,19,181,8
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,5,40,17,12
1421,Grateful Dead (1995),Documentary,12,23,360,29
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,11,18,372,35
1423,Hearts and Minds (1996),Drama,9,44,56,2
1424,Inside (1996),Action,10,39,302,36
1425,Fierce Creatures (1997),Comedy,10,33,300,23
1426,Zeus and Roxanne (1997),Children,8,11,116,1
1427,Turbulence (1997),Action|Thriller,8,33,96,2
1428,Angel Baby (1995),Drama,11,26,202,25
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,11,26,374,35
1430,Underworld (1996),Comedy|Thriller,9,45,73,16
1431,Beverly Hills Ninja (1997),Action|Comedy,6,46,85,6
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,11,41,359,35
1433,The Machine (1994),Horror|Sci-Fi|Thriller,10,23,213,22
1434,"Stranger, The (1994)",Action,6,34,168,14
1436,Falling in Love Again (1980),Comedy,11,11,306,25
1437,"Cement Garden, The (1993)",Drama,5,48,187,2
1438,Dante's Peak (1997),Action|Thriller,9,28,89,14
1439,Meet Wally Sparks (1997),Comedy,6,19,106,6
1440,Amos & Andrew (1993),Comedy,11,29,322,25
1441,Benny & Joon (1993),Comedy|Romance,10,29,265,30
1442,Prefontaine (1997),Drama,10,29,283,30
1443,"Tickle in the Heart, A (1996)",Documentary,10,13,350,28
1444,Guantanamera (1994),Comedy,8,27,128,13
1445,McHale's Navy (1997),Comedy|War,10,32,219,30
1446,Kolya (Kolja) (1996),Comedy|Drama,8,26,59,2
1447,Gridlock'd (1997),Crime,6,18,99,9
1448,Fire on the Mountain (1996),Documentary,9,31,131,0
1449,Waiting for Guffman (1996),Comedy,6,30,183,0
1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War,8,35,70,13
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,8,26,40,11
1454,SubUrbia (1997),Comedy|Drama,8,35,61,10
1455,Hotel de Love (1996),Comedy|Romance,10,26,254,31
1456,"Pest, The (1997)",Comedy,9,26,13,18
1457,Fools Rush In (1997),Comedy|Drama|Romance,11,22,313,30
1458,Touch (1997),Drama|Fantasy|Romance,8,41,61,2
1459,Absolute Power (1997),Mystery|Thriller,10,21,207,20
1460,That Darn Cat (1997),Children|Comedy|Mystery,9,12,167,19
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,9,43,154,19
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,11,36,274,22
1463,That Old Feeling (1997),Comedy|Romance,12,37,379,29
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,6,14,184,1
1465,Rosewood (1997),Action|Drama,11,46,224,36
1466,Donnie Brasco (1997),Crime|Drama,10,46,396,23
1467,Salut cousin! (1996),Comedy|Drama,8,34,1,13
1468,Booty Call (1997),Comedy|Romance,9,31,4,10
1470,Rhyme & Reason (1997),Documentary,11,37,341,39
1471,Boys Life 2 (1997),Drama,7,40,115,2
1472,City of Industry (1997),Crime|Thriller,9,41,128,13
1473,Best Men (1997),Action|Comedy|Crime|Drama,5,35,174,6
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,10,31,324,28
1475,Kama Sutra: A Tale of Love (1996),Romance,6,45,192,7
1476,Private Parts (1997),Comedy|Drama,7,48,1,19
1477,Love Jones (1997),Romance,6,41,160,13
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,8,25,175,1
1480,Smilla's Sense of Snow (1997),Drama|Thriller,5,37,137,3
1482,"Van, The (1996)",Comedy|Drama,7,37,196,2
1483,Crash (1996),Drama|Thriller,8,11,28,7
1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,6,35,121,14
1485,Liar Liar (1997),Comedy,10,46,274,27
1486,"Quiet Room, The (1996)",Drama,7,17,73,15
1487,Selena (1997),Drama|Musical,12,40,292,26
1488,"Devil's Own, The (1997)",Action|Drama|Thriller,6,12,47,15
1489,Cats Don't Dance (1997),Animation|Children|Musical,10,44,372,37
1490,B*A*P*S (1997),Comedy,11,21,310,28
1493,Love and Other Catastrophes (1996),Romance,11,42,297,28
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,6,44,97,16
1496,Anna Karenina (1997),Drama|Romance,11,43,350,21
1497,Double Team (1997),Action,5,16,134,19
1498,Inventing the Abbotts (1997),Drama|Romance,7,13,128,2
1499,Anaconda (1997),Action|Adventure|Thriller,7,19,28,10
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,11,21,313,35
1501,Keys to Tulsa (1997),Crime,7,22,194,16
1502,Kissed (1996),Drama|Romance,9,25,108,4
1503,8 Heads in a Duffel Bag (1997),Comedy,7,17,198,2
1504,Hollow Reed (1996),Drama,6,20,181,14
1507,Paradise Road (1997),Drama|War,11,49,253,36
1508,Traveller (1997),Drama,10,12,303,22
1509,All Over Me (1997),Drama,11,19,221,32
1510,"Brother's Kiss, A (1997)",Drama,5,50,183,4
1511,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997)",Comedy|Romance,7,31,149,14
1513,Romy and Michele's High School Reunion (1997),Comedy,5,44,91,2
1514,Temptress Moon (Feng Yue) (1996),Romance,7,25,16,7
1515,Volcano (1997),Action|Drama|Thriller,8,44,164,15
1516,Children of the Revolution (1996),Comedy,10,23,385,34
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,8,16,138,18
1518,Breakdown (1997),Action|Thriller,10,35,351,39
1519,Broken English (1996),Drama,11,49,286,32
1520,Commandments (1997),Romance,10,21,321,25
1522,Ripe (1996),Drama,10,13,268,25
1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,11,34,267,22
1524,"Turning, The (1992)",Drama,8,25,148,4
1525,Warriors of Virtue (1997),Action|Adventure|Children|Fantasy,11,25,270,21
1526,Fathers' Day (1997),Comedy,5,43,6,1
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,5,16,139,13
1528,Intimate Relations (1996),Comedy,8,32,141,10
1529,Nowhere (1997),Comedy|Drama,10,28,277,22
1531,Losing Chase (1996),Drama,6,12,27,4
1532,Sprung (1997),Comedy,8,35,72,15
1533,"Promise, The (La promesse) (1996)",Drama,12,30,283,24
1534,"Bonheur, Le (1965)",Drama,5,20,160,9
1535,Love! Valour! Compassion! (1997),Drama|Romance,7,37,184,1
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,10,25,263,39
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children,10,41,305,36
1539,Twin Town (1997),Comedy|Crime,11,15,396,37
1541,Addicted to Love (1997),Comedy|Romance,9,31,66,4
1542,Brassed Off (1996),Comedy|Drama|Romance,10,29,341,36
1543,"Designated Mourner, The (1997)",Drama,10,11,295,26
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,5,24,20,2
1545,Ponette (1996),Drama,9,15,107,7
1546,Schizopolis (1996),Comedy,12,47,223,38
1547,Shiloh (1997),Children|Drama,7,17,149,0
1548,"War at Home, The (1996)",Drama,6,33,128,17
1549,Rough Magic (1995),Drama|Romance,12,35,398,29
1550,Trial and Error (1997),Comedy|Romance,6,36,26,14
1551,Buddy (1997),Adventure|Children|Drama,8,36,116,7
1552,Con Air (1997),Action|Adventure|Thriller,10,45,344,27
1553,Late Bloomers (1996),Comedy,9,41,72,18
1554,"Pillow Book, The (1996)",Drama|Romance,7,25,125,12
1555,"To Have, or Not (En avoir (ou pas)) (1995)",Drama,8,31,39,13
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,7,32,125,15
1557,Squeeze (1997),Drama,5,21,185,16
1558,Sudden Manhattan (1997),Comedy,6,39,178,19
1559,"Next Step, The (1997)",Drama,12,45,215,25
1561,Wedding Bell Blues (1996),Comedy,8,14,54,3
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,11,10,370,26
1563,Dream With the Fishes (1997),Drama,10,40,310,27
1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance,7,24,143,9
1565,Head Above Water (1996),Comedy|Thriller,10,12,242,32
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,10,21,388,24
1567,The Last Time I Committed Suicide (1997),Drama,9,27,49,0
1568,MURDER and murder (1996),Crime|Drama|Mystery,11,24,219,28
1569,My Best Friend's Wedding (1997),Comedy|Romance,10,49,222,38
1570,Tetsuo II: Body Hammer (1992),Horror|Sci-Fi,5,13,113,11
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,8,22,36,3
1572,"Contempt (Mépris, Le) (1963)",Drama,11,15,214,36
1573,Face/Off (1997),Action|Crime|Drama|Thriller,9,43,123,0
1574,Fall (1997),Romance,11,46,289,24
1575,Gabbeh (1996),Drama,7,15,47,0
1577,Mondo (1996),Drama,10,15,377,35
1578,"Innocent Sleep, The (1996)",Crime,8,16,59,1
1579,For Ever Mozart (1996),Drama,12,31,230,26
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,12,21,258,20
1581,Out to Sea (1997),Comedy,11,41,280,30
1582,Wild America (1997),Adventure|Children,12,19,353,28
1583,"Simple Wish, A (1997)",Children|Fantasy,10,17,219,31
1584,Contact (1997),Drama|Sci-Fi,10,16,310,35
1585,Love Serenade (1996),Comedy,8,49,57,18
1586,G.I. Jane (1997),Action|Drama,11,22,232,36
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,5,25,104,3
1588,George of the Jungle (1997),Children|Comedy,5,13,194,10
1589,Cop Land (1997),Action|Crime|Drama|Thriller,9,31,98,3
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,6,29,72,15
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,6,14,181,16
1592,Air Bud (1997),Children|Comedy,10,46,261,38
1593,Picture Perfect (1997),Comedy|Romance,8,15,77,13
1594,In the Company of Men (1997),Comedy|Drama,9,37,75,5
1595,Free Willy 3: The Rescue (1997),Adventure|Children|Drama,5,23,65,10
1596,Career Girls (1997),Drama,9,45,174,14
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,12,20,358,20
1598,Desperate Measures (1998),Crime|Drama|Thriller,7,33,142,11
1599,Steel (1997),Action,7,23,15,19
1600,She's So Lovely (1997),Drama|Romance,12,16,248,22
1601,Hoodlum (1997),Crime|Drama|Film-Noir,12,28,344,20
1602,Leave It to Beaver (1997),Comedy,5,22,123,19
1603,Mimic (1997),Horror|Sci-Fi|Thriller,8,24,11,12
1604,Money Talks (1997),Action|Comedy,7,18,104,4
1605,Excess Baggage (1997),Adventure|Romance,12,41,292,36
1606,Kull the Conqueror (1997),Action|Adventure,9,48,73,7
1608,Air Force One (1997),Action|Thriller,10,45,351,34
1609,187 (One Eight Seven) (1997),Drama|Thriller,6,24,6,11
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,8,49,119,9
1611,My Own Private Idaho (1991),Drama|Romance,7,15,118,9
1612,"Kiss Me, Guido (1997)",Comedy,11,12,308,22
1613,Star Maps (1997),Drama,5,18,76,11
1614,In & Out (1997),Comedy,8,39,76,15
1615,"Edge, The (1997)",Adventure|Drama,6,45,30,14
1616,"Peacemaker, The (1997)",Action|Thriller|War,12,10,391,29
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,12,26,334,35
1619,Seven Years in Tibet (1997),Adventure|Drama|War,6,22,63,17
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,7,17,157,10
1621,Soul Food (1997),Drama,8,29,59,5
1622,Kicked in the Head (1997),Comedy|Drama,5,34,36,10
1623,Wishmaster (1997),Horror,7,38,194,16
1624,"Thousand Acres, A (1997)",Drama,5,30,26,15
1625,"Game, The (1997)",Drama|Mystery|Thriller,9,27,98,10
1626,Fire Down Below (1997),Action|Drama|Thriller,7,28,64,9
1627,U Turn (1997),Crime|Drama|Mystery,6,14,112,3
1628,"Locusts, The (1997)",Drama,8,28,118,2
1629,"MatchMaker, The (1997)",Comedy|Romance,6,29,103,2
1630,"Lay of the Land, The (1997)",Comedy|Drama,10,27,298,38
1631,"Assignment, The (1997)",Action|Thriller,12,41,265,30
1632,"Smile Like Yours, A (1997)",Comedy|Romance,12,24,263,27
1633,Ulee's Gold (1997),Drama,10,13,397,25
1635,"Ice Storm, The (1997)",Drama,12,21,345,20
1636,Stag (1997),Action|Thriller,10,20,295,30
1639,Chasing Amy (1997),Comedy|Drama|Romance,5,23,138,14
1640,How to Be a Player (1997),Comedy,8,49,75,16
1641,"Full Monty, The (1997)",Comedy|Drama,10,41,384,36
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,8,39,4,15
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,9,39,17,4
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,5,30,79,11
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,9,30,14,9
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,10,35,221,37
1647,Playing God (1997),Crime|Drama|Thriller,7,10,114,15
1648,"House of Yes, The (1997)",Comedy|Drama,5,16,148,6
1649,"Fast, Cheap & Out of Control (1997)",Documentary,5,12,96,1
1650,Washington Square (1997),Drama,5,42,34,15
1651,Telling Lies in America (1997),Drama,5,26,37,2
1652,Year of the Horse (1997),Documentary,8,24,2,8
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,9,48,6,1
1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,8,23,125,4
1655,Phantoms (1998),Drama|Horror|Thriller,9,14,51,13
1656,Swept from the Sea (1997),Drama|Romance,10,24,278,25
1657,Wonderland (1997),Comedy|Documentary,12,45,315,23
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,11,50,319,30
1659,Hurricane Streets (1997),Drama,12,49,217,28
1660,Eve's Bayou (1997),Drama,12,30,342,38
1661,Switchback (1997),Crime|Mystery|Thriller,5,19,79,13
1662,Gang Related (1997),Crime,11,30,244,23
1663,Stripes (1981),Comedy|War,6,37,169,17
1664,Nenette and Boni (Nénette et Boni) (1996),Drama,12,31,296,25
1665,Bean (1997),Comedy,12,16,277,30
1666,Hugo Pool (1997),Romance,11,36,259,32
1667,Mad City (1997),Action|Drama,8,42,185,4
1668,One Night Stand (1997),Drama,9,31,82,4
1669,"Tango Lesson, The (1997)",Romance,7,12,66,17
1670,Welcome to Sarajevo (1997),Drama|War,11,35,383,26
1671,Deceiver (1997),Crime|Drama|Thriller,11,10,307,30
1672,"Rainmaker, The (1997)",Drama,7,26,39,12
1673,Boogie Nights (1997),Drama,12,26,357,24
1674,Witness (1985),Drama|Romance|Thriller,7,43,146,5
1675,Incognito (1997),Crime|Thriller,7,48,160,15
1676,Starship Troopers (1997),Action|Sci-Fi,10,22,319,24
1677,Critical Care (1997),Comedy|Drama,12,36,259,39
1678,"Joy Luck Club, The (1993)",Drama|Romance,12,35,356,21
1679,Chairman of the Board (1998),Comedy,8,45,50,6
1680,Sliding Doors (1998),Drama|Romance,7,29,24,9
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,8,35,40,13
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,6,28,108,11
1683,"Wings of the Dove, The (1997)",Drama|Romance,5,38,133,13
1684,Mrs. Dalloway (1997),Drama|Romance,11,41,227,24
1685,"I Love You, I Love You Not (1996)",Drama|Romance,5,23,172,12
1686,Red Corner (1997),Crime|Thriller,6,20,167,10
1687,"Jackal, The (1997)",Action|Thriller,7,48,174,19
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,8,23,88,8
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,9,13,79,19
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,10,34,284,37
1692,Alien Escape (1995),Horror|Sci-Fi,6,33,10,13
1693,Amistad (1997),Drama|Mystery,8,16,165,5
1694,"Apostle, The (1997)",Drama,9,43,85,4
1695,Artemisia (1997),Drama,11,16,223,30
1696,Bent (1997),Drama|War,12,43,240,34
1697,Bang (1995),Crime|Drama,9,21,137,18
1698,"Boys, Les (1997)",Comedy,9,29,108,17
1699,"Butcher Boy, The (1997)",Comedy|Drama,6,46,86,1
1701,Deconstructing Harry (1997),Comedy|Drama,7,23,58,17
1702,Flubber (1997),Children|Comedy|Fantasy,12,39,225,26
1703,For Richer or Poorer (1997),Comedy,5,30,30,18
1704,Good Will Hunting (1997),Drama|Romance,11,20,223,27
1705,Guy (1997),Drama,9,18,127,13
1706,Tar (1996),Drama,10,22,384,34
1707,Home Alone 3 (1997),Children|Comedy,9,33,62,18
1708,Ill Gotten Gains (1997),Drama,11,40,365,30
1709,Legal Deceit (1997),Thriller,11,30,340,38
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,12,41,378,33
1713,Mouse Hunt (1997),Children|Comedy,9,20,87,9
1714,Never Met Picasso (1996),Romance,11,15,241,27
1715,Office Killer (1997),Thriller,10,20,223,25
1716,"Other Voices, Other Rooms (1995)",Drama,8,45,103,17
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,5,48,70,5
1718,Stranger in the House (1997),Thriller,12,49,284,31
1719,"Sweet Hereafter, The (1997)",Drama,9,13,52,3
1720,Time Tracers (1995),Action|Adventure|Sci-Fi,5,21,70,9
1721,Titanic (1997),Drama|Romance,12,50,318,20
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,12,11,256,32
1723,Twisted (1996),Comedy|Drama,7,31,43,16
1724,Full Speed (À toute vitesse) (1996),Drama,6,10,67,3
1725,"Education of Little Tree, The (1997)",Drama,9,38,12,18
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,9,49,183,11
1727,"Horse Whisperer, The (1998)",Drama|Romance,8,44,178,2
1728,"Winter Guest, The (1997)",Drama,11,16,399,26
1729,Jackie Brown (1997),Crime|Drama|Thriller,11,50,245,34
1730,Kundun (1997),Drama,9,25,56,5
1731,Mr. Magoo (1997),Comedy,12,50,258,20
1732,"Big Lebowski, The (1998)",Comedy|Crime,5,47,175,0
1733,Afterglow (1997),Drama|Romance,8,15,113,4
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,5,25,34,10
1735,Great Expectations (1998),Drama|Romance,11,15,225,32
1738,Vermin (1998),Comedy,11,17,251,27
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy,10,13,227,30
1740,Men of Means (1999),Action|Drama,8,37,43,6
1742,Caught Up (1998),Crime,5,30,55,7
1743,Arguing the World (1998),Documentary,10,24,279,35
1744,Firestorm (1998),Action|Adventure|Thriller,12,32,282,30
1746,Senseless (1998),Comedy,10,21,244,21
1747,Wag the Dog (1997),Comedy,12,28,347,29
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,8,31,142,0
1749,The Leading Man (1996),Drama|Romance|Thriller,11,35,322,30
1750,Star Kid (1997),Adventure|Children|Fantasy|Sci-Fi,9,29,104,8
1752,Hard Rain (1998),Action|Crime|Thriller,8,21,108,15
1753,Half Baked (1998),Comedy,10,16,291,28
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,12,13,370,35
1755,Shooting Fish (1997),Comedy|Romance,10,13,341,27
1756,"Prophecy II, The (1998)",Horror,10,35,380,37
1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance,8,34,106,17
1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama,10,32,392,33
1760,Spice World (1997),Comedy,7,16,95,4
1762,Deep Rising (1998),Action|Horror|Sci-Fi,7,47,63,14
1764,Tainted (1998),Comedy|Thriller,6,41,127,13
1765,"Letter From Death Row, A (1998)",Crime|Drama,10,15,300,39
1767,Music From Another Room (1998),Drama|Romance,8,25,128,3
1768,Mother and Son (Mat i syn) (1997),Drama,11,35,231,30
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,8,41,46,17
1770,B. Monkey (1998),Crime|Romance|Thriller,6,12,187,0
1771,Night Flier (1997),Horror,10,33,325,22
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,7,21,142,1
1773,Tokyo Fist (Tokyo ken) (1995),Action|Drama,11,35,216,33
1774,Mass Transit (1998),Comedy|Drama,9,45,180,12
1776,Ride (1998),Drama,5,20,111,17
1777,"Wedding Singer, The (1998)",Comedy|Romance,11,14,278,31
1779,Sphere (1998),Sci-Fi|Thriller,6,19,130,1
1780,Ayn Rand: A Sense of Life (1997),Documentary,6,11,29,7
1781,"Further Gesture, A (1996)",Drama,7,37,111,10
